Title,channel_title,published_at,category_id,view_count,like_count,comment_count,duration,definition,caption,engagement_rate,likes_to_views_ratio,comments_to_views_ratio,duration_seconds,video_age_days,category_name,duration_label,is_view_outlier,has_zero_views,is_title_duplicate,views_per_day,engagement_tier,is_hd
How to cook salmon fish recipe #shortvideo #shorts #cooking #food #recipe,The Everyday Recipe,2024-11-25 16:27:24+00:00,22,50280390,1452828,11120,PT59S,hd,False,0.02911568448,0.02889452471,0.0002211597758,59,357,People & Blogs,Short (< 1 min),False,False,False,140841.43,Medium,True
Sirf 5 MIN mai 🤩 Itna Tasty 💜 Recipe #dinner #dinnerrecipe #lunch #lunchrecipe #dinnerideas #recipe,Chef Prateek's Kitchen,2024-09-04 12:35:34+00:00,26,50170445,1816984,5124,PT59S,hd,False,0.03631835364,0.0362162218,0.0001021318407,59,439,Howto & Style,Short (< 1 min),False,False,False,114283.47,Medium,True
Best Of Food Recipe 🤗 How To Make Delicious Miniature Cheetos Fried Chicken | By Tina Mini Cooking,Tina Mini Cooking,2024-01-06 13:00:15+00:00,24,44609921,684363,9252,PT1H5M50S,hd,False,0.01554844682,0.01534104902,0.0002073978072,3950,681,Entertainment,Very Long (> 20 min),False,False,False,65506.49,Low,True
Angara Chicken ASMR Cooking || #shorts #indianasmrworld #recipe #asmr #nonveg #chicken #streetfood,Indian ASMR World,2024-06-24 12:10:00+00:00,22,51749794,1877589,2245,PT54S,hd,False,0.03632543858,0.03628205677,4.34e-05,54,511,People & Blogs,Short (< 1 min),False,False,False,101271.61,Medium,True
Street Style Ragda Pani Puri ASMR Cooking || #shorts #food #cooking #asmr #recipe #indianasmrworld,Indian ASMR World,2025-05-18 08:26:00+00:00,22,91421560,1161963,1064,PT57S,hd,False,0.01272158326,0.01270994487,1.16e-05,57,184,People & Blogs,Short (< 1 min),True,False,False,496856.3,Low,True
PRAWNS FRY | Crispy Shrimp Fry Recipe Cooking in Village | Tasty Fried Shrimp Seafood Recipe,Village Cooking Channel,2020-08-17 14:17:29+00:00,26,42249717,456338,8154,PT10M5S,hd,False,0.01099396687,0.0108009715,0.000192995371,605,1918,Howto & Style,Long (5–20 min),False,False,False,22028.01,Low,True
Pistachio with Savory and sour flaver recipe 🍋🧂#fruits #cooking #recipes  #shorts,Ashkan Sadeghi,2025-03-04 13:15:23+00:00,26,58894409,754186,1306,PT1M,hd,False,0.01282790676,0.01280573148,2.22e-05,60,258,Howto & Style,Medium (1–5 min),True,False,False,228272.9,Low,True
10 minutes Healthy dahi wala Sandwich #food #bharatzkitchen #recipe #cooking,Bharatzkitchen Shorts,2024-05-23 12:07:13+00:00,26,42223852,1545577,1950,PT55S,hd,False,0.03665053968,0.03660435726,4.62e-05,55,543,Howto & Style,Short (< 1 min),False,False,False,77760.32,Medium,True
Momos pizza recipe!!! #food #recipe #youtubeshorts #shortvideo #shorts,Secret of yum,2024-04-10 12:20:10+00:00,22,41790273,1445339,1313,PT59S,hd,False,0.03461695417,0.03458553538,3.14e-05,59,586,People & Blogs,Short (< 1 min),False,False,False,71314.46,Medium,True
Papad cone recipe !! #recipe #food #shorts #youtubeshorts,Secret of yum,2025-03-23 11:04:59+00:00,22,47159467,1321678,2418,PT59S,hd,False,0.02807699188,0.02802571903,5.13e-05,59,239,People & Blogs,Short (< 1 min),False,False,False,197319.95,Medium,True
Gym ke liye late ho gaya.🥲 #cooking #food #recipe #vlog #lifestyle #explorepage #dailyvlog #shorts,Loveneet Valecha,2025-10-25 07:47:20+00:00,22,78133831,745467,1417,PT31S,hd,False,0.009559034555,0.009540899005,1.81e-05,31,24,People & Blogs,Short (< 1 min),True,False,False,3255576.29,Low,True
Egg Paratha? #shorts#shortsviral #shortsvideo #recipe,RecipeSima,2025-06-27 13:10:50+00:00,26,75495701,1004992,848,PT35S,hd,False,0.01332314255,0.01331191013,1.12e-05,35,143,Howto & Style,Short (< 1 min),True,False,False,527941.97,Low,True
COLORFUL SWEET | Coconut Laddu Recipe Cooking in Village | Farm Fresh Coconut Nariyal Ladoo Recipe,Village Cooking Channel,2025-02-08 14:02:26+00:00,26,37331561,181220,3085,PT10M41S,hd,False,0.004936975313,0.004854337464,8.26e-05,641,282,Howto & Style,Long (5–20 min),False,False,False,132381.42,Low,True
Cheap vs expensive burrito #cooking #food #foodasmr #recipe,Louis Gantus,2024-02-27 20:00:25+00:00,22,38395471,0,6193,PT57S,hd,False,0.000161295061,0.0,0.000161295061,57,629,People & Blogs,Short (< 1 min),False,False,False,61042.08,Low,True
Ayeein 😂😂ye kaise hua???? #food #cookingrecipes #recipe #youtubeshorts #shortvideo,Secret of yum,2023-12-05 10:51:19+00:00,22,38266664,1427982,1886,PT59S,hd,False,0.03736589013,0.03731660441,4.93e-05,59,713,People & Blogs,Short (< 1 min),False,False,False,53669.94,Medium,True
The end of an era #cooking #food #foodasmr #recipe,Louis Gantus,2024-03-18 19:05:08+00:00,22,37636490,0,18559,PT46S,hd,False,0.0004931118579,0.0,0.0004931118579,46,609,People & Blogs,Short (< 1 min),False,False,False,61800.48,Low,True
"14 Amazing Potato Recipes!! Collections ! French Fries , Potato Chip , Potato Snack, Potato Sticks",Cooking Lee's,2022-12-12 12:30:30+00:00,26,34965480,314636,4713,PT51M25S,hd,True,0.009133264891,0.00899847481,0.0001347900805,3085,1071,Howto & Style,Very Long (> 20 min),False,False,False,32647.51,Low,True
Korean style burger !! #food #recipe #shorts #youtubeshorts #short,Secret of yum,2025-05-30 11:52:15+00:00,22,54741925,1057816,1246,PT59S,hd,False,0.0193464512,0.01932368985,2.28e-05,59,171,People & Blogs,Short (< 1 min),True,False,False,320128.22,Low,True
MUTTON DRY FRY | Varattu Kari | Chettinad Fried Mutton Recipe | Traditional Cooking in Village,Village Cooking Channel,2019-05-18 14:32:01+00:00,26,34362471,319634,5340,PT10M4S,hd,False,0.009457235789,0.009301833698,0.000155402091,604,2375,Howto & Style,Long (5–20 min),False,False,False,14468.41,Low,True
🍞💛 Rasmalai Bread Recipe | Instant Indian Dessert 🤯,The Flavor Queen,2025-09-02 12:24:01+00:00,26,74863185,915451,521,PT17S,hd,False,0.01223527943,0.01222832007,6.96e-06,17,76,Howto & Style,Short (< 1 min),True,False,False,985041.91,Low,True
Momos 🥟😍 #recipe #cooking  #indianfood #eveningsnacks #streetfood #youtubeshorts,Loveneet Valecha,2025-03-02 06:40:51+00:00,22,55225868,857130,1928,PT29S,hd,False,0.01555535505,0.01552044387,3.49e-05,29,261,People & Blogs,Short (< 1 min),True,False,False,211593.36,Low,True
Kadai paneer with garlic naan recipe!! #food #recipe #shorts #youtubeshorts #paneer,Secret of yum,2024-11-22 11:24:29+00:00,22,35651886,1061793,1453,PT55S,hd,False,0.02982299366,0.02978223845,4.08e-05,55,360,People & Blogs,Short (< 1 min),False,False,False,99033.02,Medium,True
Hyderabadi Khagina | Celebrity Recipes | Food Prescription #shorts #youtubeshorts,Food Prescription,2025-02-10 15:30:18+00:00,26,44417159,806282,2663,PT54S,hd,False,0.01821244312,0.01815248881,6e-05,54,280,Howto & Style,Short (< 1 min),False,False,False,158632.71,Low,True
Mischen Sie einfach 3 Eier und Kartoffeln! Dieses Gericht wird jeden sofort beeindrucken!,Rezept hub,2025-03-05 14:19:26+00:00,22,30967363,280127,17167,PT15M44S,hd,True,0.009600235913,0.009045878106,0.0005543578071,944,257,People & Blogs,Long (5–20 min),False,False,False,120495.58,Low,True
43 Easy 3-Ingredient Recipes,Tasty,2018-09-21 16:00:03+00:00,26,30760360,577082,15792,PT20M20S,hd,False,0.01927396106,0.01876057306,0.0005133879931,1220,2614,Howto & Style,Very Long (> 20 min),False,False,False,11767.54,Low,True
POTATO CHICKEN | Aloo Chicken | One Pan Chicken and Potatoes Recipe Cooking in Underground Baking,Village Cooking Channel,2024-12-09 14:01:19+00:00,26,30442897,293744,4057,PT9M3S,hd,False,0.009782281569,0.009649015675,0.0001332658934,543,343,Howto & Style,Long (5–20 min),False,False,False,88754.8,Low,True
1000 MYSORE PAK | Traditional Mysore Pak Recipe Cooking in Village | Quick & Easy Sweet Recipe,Village Cooking Channel,2023-02-28 14:45:54+00:00,26,29868466,326215,7045,PT8M14S,hd,False,0.01115758636,0.01092171888,0.0002358674786,494,993,Howto & Style,Long (5–20 min),False,False,False,30079.02,Low,True
Kurkure ki unique recipe!!! #food #shorts #shortvideo #youtubeshorts,Secret of yum,2025-02-18 11:00:24+00:00,22,35155718,792346,1306,PT47S,hd,False,0.0225753312,0.02253818219,3.71e-05,47,272,People & Blogs,Short (< 1 min),False,False,False,129248.96,Medium,True
Sigma #bek_zufarr #workout #motivation #sigma #workoutmotivation,Зуфар Бек,2024-01-28 12:03:32+00:00,17,328933013,10879340,8347,PT17S,hd,False,0.03310001288,0.03307463689,2.54e-05,17,659,Sports,Short (< 1 min),True,False,False,499139.63,Medium,True
FAST Walking in 30 minutes | Fitness Videos,Walk at Home,2019-04-17 14:59:55+00:00,1,167318399,939090,26249,PT31M31S,hd,False,0.005769473053,0.005612592518,0.0001568805344,1891,2406,Film & Animation,Very Long (> 20 min),True,False,False,69542.14,Low,True
LOSE BELLY FAT IN 7 DAYS Challenge | Lose Belly Fat In 1 Week At Home | Cult Fit | CureFit,wearecult,2020-12-04 02:30:10+00:00,24,102394267,2154915,46035,PT12M58S,hd,False,0.02149485555,0.02104526984,0.0004495857131,778,1810,Entertainment,Long (5–20 min),True,False,False,56571.42,Medium,True
Exercise To Lose Weight FAST || Zumba Class,Zumba Class,2020-04-23 14:00:24+00:00,26,100753259,840567,14921,PT24M3S,hd,False,0.008490921286,0.008342826823,0.0001480944636,1443,2034,Howto & Style,Very Long (> 20 min),True,False,False,49534.54,Low,True
Easy Exercise To Lose Belly Fat At Home For Beginners - 35 Mins Aerobic Workout | EMMA Fitness,EMMA Fitness,2020-10-21 15:00:13+00:00,26,84806548,1046266,14778,PT32M23S,hd,False,0.01251134508,0.01233708967,0.0001742554104,1943,1853,Howto & Style,Very Long (> 20 min),True,False,False,45767.16,Low,True
Fat Burning Cardio Workout - 37 Minute Fitness Blender Cardio Workout at Home,FitnessBlender,2013-04-26 14:39:31+00:00,26,75500996,611008,1791,PT37M10S,hd,False,0.008116435866,0.008092714325,2.37e-05,2230,4588,Howto & Style,Very Long (> 20 min),True,False,False,16456.19,Low,True
Wait for the end. Trust me 😂😂 #fitness #workout #gym #workoutshorts #trainingshorts #worthit,Sara Saffari,2023-04-30 06:20:56+00:00,22,74365528,1784015,15019,PT17S,hd,False,0.02419177305,0.02398981119,0.0002019618525,17,933,People & Blogs,Short (< 1 min),True,False,False,79705.82,Medium,True
1.0 Mile Happy Walk | Walk at Home | Walking Workout | over 100M Views,Walk at Home,2015-12-11 20:48:16+00:00,22,73868904,451815,8421,PT15M31S,hd,False,0.006230442972,0.006116443719,0.0001139992531,931,3629,People & Blogs,Long (5–20 min),True,False,False,20355.17,Low,True
8 Best Exercises To Shrink Stomach Fat Fast,Roberta's Gym,2018-11-06 09:57:52+00:00,17,66670003,771358,21057,PT10M36S,hd,False,0.01188563001,0.01156979082,0.0003158391891,636,2569,Sports,Long (5–20 min),True,False,False,25951.73,Low,True
20 MIN FULL BODY WORKOUT - Beginner Version // No Equipment I Pamela Reif,Pamela Reif,2019-09-01 10:12:36+00:00,17,63714019,791843,21113,PT21M55S,hd,False,0.01275945232,0.01242808098,0.0003313713371,1315,2270,Sports,Very Long (> 20 min),True,False,False,28067.85,Low,True
"30 minute fat burning home workout for beginners. Achievable, low impact results.",Body Project,2019-03-24 20:07:35+00:00,1,57132127,669655,28284,PT29M12S,hd,False,0.01221622622,0.01172116327,0.000495062953,1752,2430,Film & Animation,Very Long (> 20 min),True,False,False,23511.16,Low,True
30-Minute HIIT Cardio Workout with Warm Up - No Equipment at Home | SELF,SELF,2018-05-21 16:01:33+00:00,26,56674475,749083,20035,PT28M51S,hd,False,0.01357080037,0.01321729027,0.0003535101057,1731,2737,Howto & Style,Very Long (> 20 min),True,False,False,20706.79,Low,True
My go to Full Body Workout. No equipment. Anywhere,Senada Greca,2024-02-16 22:08:36+00:00,26,61911160,1476240,19737,PT33S,hd,False,0.02416328455,0.02384448904,0.0003187955076,33,640,Howto & Style,Short (< 1 min),True,False,False,96736.19,Medium,True
Full Body Warm-Up Routine for an Energizing Workout! #anatoly #workout #funny #fitness  #gym #prank,HealthPlus Tips,2023-07-22 18:04:22+00:00,26,70925521,915432,2449,PT28S,hd,False,0.01294147684,0.01290694766,3.45e-05,28,849,Howto & Style,Short (< 1 min),True,False,False,83540.07,Low,True
20 Minute Walk at Home Exercise | Fitness Videos,Walk at Home,2018-03-28 13:54:58+00:00,1,54725592,264039,5780,PT21M21S,sd,False,0.004930398836,0.004824780976,0.0001056178596,1281,2791,Film & Animation,Very Long (> 20 min),True,False,False,19607.88,Low,False
14 Days Weight Loss Challenge - Home Workout Routine,Roberta's Gym,2018-11-05 08:23:53+00:00,17,48667601,616714,30413,PT22M21S,hd,False,0.01329687458,0.01267196193,0.0006249126472,1341,2570,Sports,Very Long (> 20 min),False,False,False,18936.81,Low,True
15 MIN HAPPY DANCE WORKOUT - burn calories and smile / No Equipment I Pamela Reif,Pamela Reif,2020-05-20 05:30:00+00:00,17,47753941,480302,7776,PT14M26S,hd,False,0.01022068503,0.0100578503,0.0001628347247,866,2008,Sports,Long (5–20 min),False,False,False,23781.84,Low,True
The Fastest Weight Loss Exercise - Fat Burning by Aerobic Workout (Once a Day) | Eva Fitness,Eva Fitness,2020-05-19 13:00:12+00:00,26,47487031,485722,10346,PT30M24S,hd,False,0.01044638882,0.01022851881,0.0002178700071,1824,2008,Howto & Style,Very Long (> 20 min),False,False,False,23648.92,Low,True
28 Minute Full Body Workout To Get In Shape - Do This Workout Every Evening | EMMA Fitness,EMMA Fitness,2021-07-28 15:00:12+00:00,26,45024085,437519,3778,PT25M48S,hd,False,0.00980135388,0.009717443237,8.39e-05,1548,1573,Howto & Style,Very Long (> 20 min),False,False,False,28623.07,Low,True
"Lose 20kg successfully! Anyone can do , let's succeed in dieting with Chinese exercise! #shorts",Wanyo mori,2024-10-02 06:31:21+00:00,22,59857636,1397949,5121,PT1M,hd,False,0.02344011676,0.02335456376,8.56e-05,60,412,People & Blogs,Medium (1–5 min),True,False,False,145285.52,Medium,True
30 MIN WALKING CARDIO WORKOUT | Intense Full Body Fat Burn at Home ~ Emi,emi wong,2022-02-27 13:49:54+00:00,22,40390789,618691,10444,PT30M17S,hd,False,0.01557619943,0.01531762563,0.0002585737986,1817,1359,People & Blogs,Very Long (> 20 min),False,False,False,29720.96,Low,True
No Gym Full Chest Workout At Home,Yash Anand,2020-03-20 13:33:17+00:00,26,40017448,1063439,19869,PT5M54S,hd,False,0.027070891,0.02657438259,0.0004965084106,354,2068,Howto & Style,Long (5–20 min),False,False,False,19350.8,Medium,True
30 mins BEGINNERS Workout | Lose 3-5 kgs in 1 month | BOLLYWOOD Dance Fitness Workout # 25,DanceWithDeepti,2020-11-02 02:00:00+00:00,24,36212162,523837,22553,PT29M47S,hd,False,0.01508857673,0.01446577494,0.0006228017918,1787,1842,Entertainment,Very Long (> 20 min),False,False,False,19659.15,Low,True
Day 26 | RUKNA NHI HAI ❤️🎯 | #fatlosejourney #weightloss #motivation #gym #fitness #viral #trending,Aman Thakur,2025-02-04 03:46:44+00:00,22,39682527,1159001,4335,PT1M1S,hd,False,0.02931607583,0.0292068338,0.0001092420322,61,287,People & Blogs,Medium (1–5 min),False,False,False,138266.64,Medium,True
"20 min Fat Burning Workout for TOTAL BEGINNERS (Achievable, No Equipment)",MadFit,2022-02-07 18:25:28+00:00,22,32087745,580787,14538,PT22M18S,hd,False,0.01855303267,0.01809996252,0.0004530701533,1338,1379,People & Blogs,Very Long (> 20 min),False,False,False,23268.85,Low,True
Try this 🧘🏻‍♀️✔️ || camera man @vivek_99_fit  #pose #fitness #workout #explore #viralvideo,Neeru Saini,2024-12-23 12:30:01+00:00,22,53311984,1045557,1983,PT20S,hd,False,0.01964924022,0.01961204408,3.72e-05,20,329,People & Blogs,Short (< 1 min),True,False,False,162042.5,Low,True
Top Exercises | Lose Belly Fat | Tighten Your Waist | Get Rid Of Belly Fat With Simple Exercises,NL Fitness,2023-06-18 12:00:07+00:00,26,30946305,563836,12137,PT8M25S,hd,False,0.0186120114,0.01821981596,0.0003921954368,505,883,Howto & Style,Long (5–20 min),False,False,False,35046.78,Low,True
Right vs wrong exercise #fitnessmotivation,Prem Fitness Club,2023-06-09 05:17:30+00:00,17,31749442,358826,637,PT9S,hd,False,0.01132186791,0.01130180457,2.01e-05,9,893,Sports,Short (< 1 min),False,False,False,35553.69,Low,True
i have a vision ☝️join my calisthenics beginner challenge - link in bio! #gym #fitness #workout,LilBigNanc,2024-07-11 16:12:32+00:00,22,30764445,2146545,4109,PT11S,hd,False,0.06990712591,0.06977356264,0.0001335632698,11,494,People & Blogs,Short (< 1 min),False,False,False,62276.2,High,True
7 DAY CHALLENGE / 12 MINUTE WORKOUT TO LOSE BELLY FAT / SPECIAL WORKOUT | Zumba Class,Zumba Class,2021-06-18 22:00:14+00:00,26,29384178,250695,2785,PT12M20S,hd,False,0.008626410831,0.008531631937,9.48e-05,740,1613,Howto & Style,Long (5–20 min),False,False,False,18217.1,Low,True
20 Minute Full Body Cardio HIIT Workout [NO REPEAT],Juice & Toya,2021-10-13 23:30:10+00:00,27,28514756,628297,9311,PT29M3S,hd,True,0.02236063243,0.02203409975,0.0003265326792,1743,1496,Education,Very Long (> 20 min),False,False,False,19060.67,Medium,True
Morning routine #ankitbaiyanpuria #fitness #workout #motivation #kusti,Ankit Baiyanpuria,2023-04-25 02:58:52+00:00,17,28022468,1816255,2354,PT35S,hd,False,0.06489824291,0.06481423889,8.4e-05,35,938,Sports,Short (< 1 min),False,False,False,29874.7,High,True
"20 MIN CARDIO HIIT WORKOUT - ALL STANDING - Full Body, No Equipment, No Repeats",Nobadaddiction,2023-09-12 11:00:09+00:00,17,26611490,433723,3800,PT27M48S,hd,False,0.01644113064,0.01629833518,0.0001427954563,1668,797,Sports,Very Long (> 20 min),False,False,False,33389.57,Low,True
35 Mins Exercises For Weight Loss | Best FULL BODY WORKOUT | Zumba Class,Zumba Class,2020-08-28 22:00:11+00:00,26,26349914,178175,2438,PT29M57S,hd,False,0.006854405413,0.006761881395,9.25e-05,1797,1907,Howto & Style,Very Long (> 20 min),False,False,False,13817.47,Low,True
Top 10 Morning Exercises To Do At Home,Roberta's Gym,2020-01-23 11:22:28+00:00,17,26228430,315037,6494,PT19M51S,hd,False,0.01225887282,0.01201127891,0.0002475939182,1191,2125,Sports,Long (5–20 min),False,False,False,12342.79,Low,True
weight loss exercises at home#yoga #weightloss #fitnessroutine #short,Do1Fit,2024-01-15 03:00:19+00:00,22,44118265,602427,1259,PT6S,hd,False,0.01368335736,0.01365482043,2.85e-05,6,673,People & Blogs,Short (< 1 min),False,False,False,65554.63,Low,True
Classic 2 Mile Workout by Walk at Home - DLCC3 - Steel City Series,Walk at Home,2021-10-20 12:00:12+00:00,22,25135280,168236,5342,PT30M12S,hd,False,0.006905751322,0.006693221373,0.0002125299494,1812,1489,People & Blogs,Very Long (> 20 min),False,False,False,16880.64,Low,True
Met some cool people at the last LA Expo! #fitness #workout,The Greatest Entertainer,2024-09-12 15:10:21+00:00,24,31588791,370615,1130,PT26S,hd,False,0.01176825629,0.0117324841,3.58e-05,26,431,Entertainment,Short (< 1 min),False,False,False,73291.86,Low,True
25 MIN FULL BODY HIIT for Beginners - No Equipment - No Repeat Home Workout,growingannanas,2023-03-13 02:00:07+00:00,17,24924259,391768,10748,PT28M19S,hd,False,0.01614956673,0.01571834028,0.0004312264436,1699,981,Sports,Very Long (> 20 min),False,False,False,25406.99,Low,True
full-body exercises at🏠تمرين الجسم كامل في المنزل home No equipment @S7S_GYM,MUSCLE MANIA,2021-04-18 14:38:16+00:00,17,24869531,581428,2689,PT16M31S,hd,False,0.0234872534,0.02337912913,0.0001081242703,991,1674,Sports,Long (5–20 min),False,False,False,14856.35,Medium,True
At Home Core Workout | Clutch Life: Ashley Conrad's 24/7 Fitness Trainer,Bodybuilding.com,2015-07-21 19:19:53+00:00,26,24479047,280271,4775,PT10M16S,hd,False,0.01164448879,0.01144942401,0.0001950647754,616,3772,Howto & Style,Long (5–20 min),False,False,False,6489.67,Low,True
일주일만에 뱃살 빼기🔥30분 서서하는 복근 운동 - 스쿼트X 런지X 점핑X,MIZI,2022-12-14 08:00:31+00:00,26,23368292,326623,4219,PT30M58S,hd,False,0.01415773073,0.01397718695,0.0001805437821,1858,1070,Howto & Style,Very Long (> 20 min),False,False,False,21839.53,Low,True
30 Minute Morning Exercise Routine - Do This Every Day,Roberta's Gym,2020-04-01 12:37:53+00:00,17,22706041,225178,4498,PT31M10S,hd,False,0.01011519313,0.009917096075,0.0001980970528,1870,2056,Sports,Very Long (> 20 min),False,False,False,11043.79,Low,True
exercise | exercise to lose weight fast at home | weight loss exercises at home,Master Arjun Yoga,2021-09-02 11:43:12+00:00,27,30534587,594369,2960,PT7S,hd,False,0.019562373,0.01946543376,9.69e-05,7,1537,Education,Short (< 1 min),False,False,False,19866.35,Low,True
10 Minute Abs Workout - Fitness Blender Abs and Obliques Routine,FitnessBlender,2013-03-01 15:12:56+00:00,26,21867945,119337,77,PT10M31S,hd,False,0.005460686614,0.005457165479,3.52e-06,631,4644,Howto & Style,Long (5–20 min),False,False,False,4708.86,Low,True
FAT LOSE करे HOME 🏡 workout 👈 #youtubeshorts #shortvideo #fitness #workout,Javed fitness and 786,2024-12-27 02:30:36+00:00,24,21436665,505154,1617,PT41S,hd,False,0.02364038326,0.02356495175,7.54e-05,41,326,Entertainment,Short (< 1 min),False,False,False,65756.64,Medium,True
Brutal HIIT Ladder Workout - 20 Minute HIIT Workout at Home,FitnessBlender,2012-10-24 14:20:11+00:00,26,21202488,165337,482,PT20M45S,hd,False,0.007820732745,0.007797999565,2.27e-05,1245,4772,Howto & Style,Very Long (> 20 min),False,False,False,4443.1,Low,True
20 Min Full Body Workout Routine for Beginners (Follow Along) | No Gym,Fit Tuber,2020-09-18 13:30:00+00:00,26,20357344,493213,16339,PT20M25S,hd,False,0.02503037601,0.02422776644,0.0008026095741,1225,1886,Howto & Style,Very Long (> 20 min),False,False,False,10793.93,Medium,True
Do This Every Morning 20 min (low impact) full-body workout,growwithjo,2021-07-03 15:00:11+00:00,22,20177698,401502,13868,PT22M19S,hd,False,0.02058559799,0.01989830456,0.0006872934322,1339,1598,People & Blogs,Very Long (> 20 min),False,False,False,12626.84,Medium,True
Standing Abs exercises to Flat Stomach,WORKOUT NATION,2022-12-20 08:25:09+00:00,17,36442760,389266,886,PT8S,hd,False,0.01070588477,0.01068157267,2.43e-05,8,1064,Sports,Short (< 1 min),False,False,False,34250.71,Low,True
Watch Vaishnodevi Trip Vlog on @Neelam_kukreja 😍 #priyalkukreja #shorts,Priyal Kukreja,2024-06-20 10:30:30+00:00,22,265040795,4466137,2463,PT37S,hd,False,0.01686004595,0.01685075304,9.29e-06,37,515,People & Blogs,Short (< 1 min),True,False,False,514642.32,Low,True
Bungee 🥱Jumping With Rope In Beautiful Place Adventures #bungeejumping  #shorts #vlog,ADVEN,2022-10-09 06:01:40+00:00,24,210574394,3789870,6280,PT9S,hd,False,0.01802759543,0.01799777224,2.98e-05,9,1136,Entertainment,Short (< 1 min),True,False,False,185364.78,Low,True
Watch Vaishnodevi Trip Vlog on @Neelam_kukreja 🤩 #priyalkukreja #shorts,Priyal Kukreja,2024-06-22 10:30:01+00:00,22,132319473,2817202,2504,PT48S,hd,False,0.0213098338,0.02129090991,1.89e-05,48,513,People & Blogs,Short (< 1 min),True,False,True,257932.7,Medium,True
ट्रैन में मिला कमरा | Luxury Train Experience in India | First-Class Coupe Tour | Mini Vlog 2025,Explore With Priya,2025-01-14 13:01:00+00:00,22,123195668,1953611,798,PT43S,hd,False,0.01586426711,0.01585778961,6.48e-06,43,307,People & Blogs,Short (< 1 min),True,False,False,401288.82,Low,True
#146 Dinner and Breakfast in Rajdhani Express,therainbowgirl,2023-07-08 13:30:17+00:00,24,86027102,2661752,2782,PT51S,hd,False,0.03097319225,0.03094085361,3.23e-05,51,863,Entertainment,Short (< 1 min),True,False,False,99683.78,Medium,True
Watch Vaishnodevi Trip Vlog on ​⁠@Neelam_kukreja 🤩 #priyalkukreja #shorts,Priyal Kukreja,2024-06-25 08:30:15+00:00,22,86295355,1508485,1754,PT49S,hd,False,0.0175008143,0.01748048875,2.03e-05,49,511,People & Blogs,Short (< 1 min),True,False,False,168875.45,Low,True
Watch Vaishnodevi Trip Vlog on @Neelam_kukreja 🤩 #priyalkukreja #shorts,Priyal Kukreja,2024-06-23 10:30:17+00:00,22,80123846,1752190,1882,PT43S,hd,False,0.02189200925,0.02186852062,2.35e-05,43,512,People & Blogs,Short (< 1 min),True,False,True,156491.89,Medium,True
Bike Ne Aukaat Dikha Di 💀💀 #shorts #minivlog #ashortaday #vlog #tranding #travel #barish #dailyvlog,Sirf Shreyansh,2024-08-29 12:50:00+00:00,22,102084766,0,1041,PT58S,hd,False,1.02e-05,0.0,1.02e-05,58,445,People & Blogs,Short (< 1 min),True,False,False,229403.97,Low,True
FIRST CLASS train FOOD in India #hindi #train,Priya and Sid,2024-09-09 12:18:46+00:00,26,85923024,3102672,5370,PT1M,hd,False,0.03617239966,0.03610990186,6.25e-05,60,434,Howto & Style,Medium (1–5 min),True,False,False,197979.32,Medium,True
SURPRISED Foreigners Order Lime & Soda in KERALA (Travel video) #Shorts #TravelShorts #indiafood,Those Happy Days,2023-02-08 11:04:26+00:00,19,64067697,2616215,15526,PT32S,hd,False,0.04107750211,0.0408351647,0.00024233741,32,1013,Travel & Events,Short (< 1 min),True,False,False,63245.51,Medium,True
#160 Atlast TRAIN arrives | Kerala Express,therainbowgirl,2023-07-22 13:30:25+00:00,24,55206659,1521641,1456,PT46S,hd,False,0.02758900828,0.02756263465,2.64e-05,46,849,Entertainment,Short (< 1 min),True,False,False,65025.51,Medium,True
Watch Vaishnodevi Trip Vlog on @Neelam_kukreja  😍 #priyalkukreja #shorts,Priyal Kukreja,2024-06-19 08:30:15+00:00,22,50313620,838345,1137,PT43S,hd,False,0.01668498477,0.01666238651,2.26e-05,43,517,People & Blogs,Short (< 1 min),False,False,False,97318.41,Low,True
Sisters Ep-26 | Gone Wrong!! Sister का Travel Vlog 😂| Badi Behen - Choti Behen #shorts ShortsBreak,Shorts Break,2022-12-24 03:30:04+00:00,23,42423507,2156747,2695,PT56S,hd,False,0.05090201404,0.05083848794,6.35e-05,56,1060,Comedy,Short (< 1 min),False,False,False,40022.18,High,True
What Breakfast is Eaten in America? ❤️ (Hotel Food Travel Vlogs),USA RAJA Telugu vlogs,2023-05-25 12:30:54+00:00,22,27922159,463189,687,PT21S,hd,False,0.01661318465,0.01658858054,2.46e-05,21,907,People & Blogs,Short (< 1 min),False,False,False,30785.18,Low,True
Chalti Train Me Pizza😂😂 #shortvideo #minivlog #shorts #pizza #travelvlog,Traveler Ram,2023-03-30 14:22:15+00:00,22,26446511,1407821,1110,PT55S,hd,False,0.05327473808,0.05323276657,4.2e-05,55,963,People & Blogs,Short (< 1 min),False,False,False,27462.63,High,True
12 HOUR ROAD TRIP WITH MY BOYFRIEND😅 #shorts #college #travel #traveling #roadtrip #relationship,Katie Feeney,2023-12-05 19:28:59+00:00,22,23952429,963035,3016,PT57S,hd,False,0.04033206652,0.04020615027,0.0001259162432,57,713,People & Blogs,Short (< 1 min),False,False,False,33593.87,Medium,True
